Fecha|Valor
1988-10-16 07:00:00|27.200000000000003
1988-10-17 07:00:00|26.4
1988-10-18 07:00:00|24.799999999999997
1988-10-19 07:00:00|26.45
1988-10-20 07:00:00|27.5
1988-10-21 07:00:00|28.35
1988-10-22 07:00:00|27.65
1988-10-23 07:00:00|29.0
1988-10-24 07:00:00|28.8
1988-10-25 07:00:00|27.55
1988-10-26 07:00:00|26.15
1988-10-27 07:00:00|28.5
1988-10-28 07:00:00|28.8
1988-10-29 07:00:00|28.9
1988-10-30 07:00:00|28.8
1988-10-31 07:00:00|28.35
1988-11-01 07:00:00|28.549999999999997
1988-11-02 07:00:00|27.65
1988-11-03 07:00:00|27.9
1988-11-04 07:00:00|28.45
1988-11-05 07:00:00|28.5
1988-11-06 07:00:00|28.0
1988-11-07 07:00:00|28.25
1988-11-08 07:00:00|28.6
1988-11-09 07:00:00|28.299999999999997
1988-11-10 07:00:00|27.6
1988-11-11 07:00:00|26.25
1988-11-12 07:00:00|27.15
1988-11-13 07:00:00|28.35
1988-11-14 07:00:00|28.5
1988-11-15 07:00:00|26.8
1988-11-16 07:00:00|26.3
1988-11-17 07:00:00|25.55
1988-11-18 07:00:00|27.5
1988-11-19 07:00:00|26.2
1988-11-20 07:00:00|28.1
1988-11-21 07:00:00|27.45
1988-11-22 07:00:00|27.6
1988-11-23 07:00:00|27.35
1988-11-24 07:00:00|27.7
1988-11-25 07:00:00|28.3
1988-11-26 07:00:00|28.0
1988-11-27 07:00:00|27.8
1988-11-28 07:00:00|28.4
1988-11-29 07:00:00|28.35
1988-11-30 07:00:00|27.8
1988-12-01 07:00:00|27.65
1988-12-02 07:00:00|27.65
1988-12-03 07:00:00|27.3
1988-12-04 07:00:00|27.7
1988-12-05 07:00:00|27.475
1988-12-06 07:00:00|27.65
1988-12-07 07:00:00|27.25
1988-12-08 07:00:00|27.2
1988-12-09 07:00:00|26.799999999999997
1988-12-10 07:00:00|26.2
1988-12-11 07:00:00|26.55
1988-12-12 07:00:00|26.549999999999997
1988-12-13 07:00:00|26.35
1988-12-14 07:00:00|26.450000000000003
1988-12-15 07:00:00|26.5
1988-12-16 07:00:00|26.150000000000002
1988-12-17 07:00:00|26.15
1988-12-18 07:00:00|26.35
1988-12-19 07:00:00|26.4
1988-12-20 07:00:00|26.200000000000003
1988-12-21 07:00:00|26.200000000000003
1988-12-22 07:00:00|26.05
1988-12-23 07:00:00|26.15
1988-12-24 07:00:00|25.9
1988-12-25 07:00:00|26.25
1988-12-26 07:00:00|26.15
1988-12-27 07:00:00|26.5
1988-12-28 07:00:00|26.35
1988-12-29 07:00:00|26.5
1988-12-30 07:00:00|26.45
1988-12-31 07:00:00|26.799999999999997
1989-01-01 07:00:00|26.849999999999998
1989-01-02 07:00:00|26.4
1989-01-03 07:00:00|26.35
1989-01-04 07:00:00|26.200000000000003
1989-01-05 07:00:00|26.2
1989-01-06 07:00:00|26.65
1989-01-07 07:00:00|26.5
1989-01-08 07:00:00|26.3
1989-01-09 07:00:00|25.5
1989-01-10 07:00:00|25.45
1989-01-11 07:00:00|25.5
1989-01-12 07:00:00|25.45
1989-01-13 07:00:00|25.799999999999997
1989-01-14 07:00:00|25.7
1989-01-15 07:00:00|25.9
1989-01-16 07:00:00|25.7
1989-01-17 07:00:00|25.5
1989-01-18 07:00:00|25.6
1989-01-19 07:00:00|25.2
1989-01-20 07:00:00|25.200000000000003
1989-01-21 07:00:00|25.4
1989-01-22 07:00:00|25.95
1989-01-23 07:00:00|25.85
1989-01-24 07:00:00|25.799999999999997
1989-01-25 07:00:00|25.6
1989-01-26 07:00:00|25.549999999999997
1989-01-27 07:00:00|25.1
1989-01-28 07:00:00|25.4
1989-01-29 07:00:00|25.4
1989-01-30 07:00:00|25.15
1989-01-31 07:00:00|24.950000000000003
1989-02-01 07:00:00|25.549999999999997
1989-02-02 07:00:00|25.5
1989-02-03 07:00:00|25.5
1989-02-04 07:00:00|25.35
1989-02-05 07:00:00|25.299999999999997
1989-02-06 07:00:00|25.5
1989-02-07 07:00:00|25.25
1989-02-08 07:00:00|25.5
1989-02-09 07:00:00|25.2
1989-02-10 07:00:00|24.950000000000003
1989-02-11 07:00:00|25.35
1989-02-12 07:00:00|25.2
1989-02-13 07:00:00|24.5
1989-02-14 07:00:00|24.7
1989-02-15 07:00:00|24.549999999999997
1989-02-16 07:00:00|24.25
1989-02-17 07:00:00|24.8
1989-02-19 07:00:00|25.0
1989-02-20 07:00:00|25.45
1989-02-21 07:00:00|26.049999999999997
1989-02-22 07:00:00|26.0
1989-02-24 07:00:00|26.0
1989-02-25 07:00:00|26.4
1989-02-26 07:00:00|26.200000000000003
1989-02-28 07:00:00|26.85
1989-03-01 07:00:00|26.6
1989-03-02 07:00:00|26.549999999999997
1989-03-03 07:00:00|26.6
1989-03-04 07:00:00|26.950000000000003
1989-03-05 07:00:00|27.3
1989-03-06 07:00:00|26.8
1989-03-07 07:00:00|26.5
1989-03-08 07:00:00|26.65
1989-03-09 07:00:00|26.6
1989-03-10 07:00:00|26.799999999999997
1989-03-11 07:00:00|26.85
1989-03-12 07:00:00|26.549999999999997
1989-03-13 07:00:00|25.85
1989-03-14 07:00:00|26.3
1989-03-15 07:00:00|26.65
1989-03-16 07:00:00|26.5
1989-03-17 07:00:00|26.35
1989-03-18 07:00:00|26.65
1989-03-19 07:00:00|27.0
1989-03-20 07:00:00|26.5
1989-03-21 07:00:00|26.1
1989-03-22 07:00:00|26.25
1989-03-23 07:00:00|26.549999999999997
1989-03-24 07:00:00|26.549999999999997
1989-03-25 07:00:00|26.6
1989-03-26 07:00:00|26.4
1989-03-27 07:00:00|26.25
1989-03-28 07:00:00|26.1
1989-03-29 07:00:00|26.05
1989-03-30 07:00:00|26.549999999999997
1989-03-31 07:00:00|26.35
1989-04-01 07:00:00|25.85
1989-04-02 07:00:00|26.0
1989-04-03 07:00:00|26.5
1989-04-04 07:00:00|26.75
1989-04-05 07:00:00|26.75
1989-04-06 07:00:00|26.4
1989-04-07 07:00:00|26.9
1989-04-08 07:00:00|26.75
1989-04-09 07:00:00|26.7
1989-04-10 07:00:00|26.75
1989-04-11 07:00:00|26.35
1989-04-12 07:00:00|26.55
1989-04-13 07:00:00|26.75
1989-04-14 07:00:00|26.75
1989-04-15 07:00:00|26.75
1989-04-16 07:00:00|26.95
1989-04-17 07:00:00|26.4
1989-04-18 07:00:00|26.65
1989-04-19 07:00:00|26.65
1989-04-20 07:00:00|26.0
1989-04-21 07:00:00|27.049999999999997
1989-04-22 07:00:00|27.25
1989-04-23 07:00:00|27.25
1989-04-24 07:00:00|27.049999999999997
1989-04-25 07:00:00|26.75
1989-04-26 07:00:00|26.7
1989-04-27 07:00:00|27.025
1989-04-28 07:00:00|26.65
1989-04-29 07:00:00|26.9
1989-04-30 07:00:00|27.1
1989-05-01 07:00:00|27.05
1989-05-02 07:00:00|26.45
1989-05-03 07:00:00|26.75
1989-05-04 07:00:00|26.75
1989-05-05 07:00:00|27.15
1989-05-06 07:00:00|26.9
1989-05-07 07:00:00|27.0
1989-05-08 07:00:00|26.35
1989-05-09 07:00:00|26.7
1989-05-10 07:00:00|27.299999999999997
1989-05-11 07:00:00|27.1
1989-05-12 07:00:00|28.0
1989-05-13 07:00:00|28.1
1989-05-14 07:00:00|28.349999999999998
1989-05-15 07:00:00|27.75
1989-05-16 07:00:00|28.1
1989-05-17 07:00:00|28.0
1989-05-18 07:00:00|27.95
1989-05-19 07:00:00|28.1
1989-05-20 07:00:00|27.9
1989-05-21 07:00:00|27.85
1989-05-22 07:00:00|27.7
1989-05-23 07:00:00|28.05
1989-05-24 07:00:00|26.6
1989-05-25 07:00:00|27.3
1989-05-26 07:00:00|27.0
1989-05-27 07:00:00|27.85
1989-05-28 07:00:00|27.35
1989-05-29 07:00:00|27.1
1989-05-30 07:00:00|27.1
1989-05-31 07:00:00|27.5
1989-06-01 07:00:00|27.3
1989-06-02 07:00:00|27.35
1989-06-03 07:00:00|27.5
1989-06-04 07:00:00|27.65
1989-06-05 07:00:00|27.7
1989-06-06 07:00:00|27.35
1989-06-07 07:00:00|27.45
1989-06-08 07:00:00|28.0
1989-06-09 07:00:00|27.75
1989-06-10 07:00:00|27.599999999999998
1989-06-11 07:00:00|27.6
1989-06-12 07:00:00|27.3
1989-06-13 07:00:00|27.0
1989-06-14 07:00:00|27.4
1989-06-15 07:00:00|27.9
1989-06-16 07:00:00|27.7
1989-06-17 07:00:00|27.25
1989-06-18 07:00:00|27.35
1989-06-19 07:00:00|27.1
1989-06-20 07:00:00|27.299999999999997
1989-06-21 07:00:00|27.3
1989-06-22 07:00:00|27.5
1989-06-23 07:00:00|27.6
1989-06-24 07:00:00|27.2
1989-06-25 07:00:00|27.75
1989-06-26 07:00:00|28.25
1989-06-27 07:00:00|28.4
1989-06-28 07:00:00|28.15
1989-06-29 07:00:00|28.15
1989-06-30 07:00:00|27.95
1989-07-01 07:00:00|27.55
1989-07-02 07:00:00|27.45
1989-07-03 07:00:00|27.8
1989-07-04 07:00:00|28.049999999999997
1989-07-05 07:00:00|27.85
1989-07-06 07:00:00|27.599999999999998
1989-07-07 07:00:00|27.700000000000003
1989-07-08 07:00:00|27.950000000000003
1989-07-09 07:00:00|26.4
1989-07-10 07:00:00|28.0
1989-07-11 07:00:00|28.1
1989-07-12 07:00:00|28.799999999999997
1989-07-13 07:00:00|28.05
1989-07-14 07:00:00|28.3
1989-07-15 07:00:00|28.45
1989-07-16 07:00:00|28.05
1989-07-17 07:00:00|27.7
1989-07-18 07:00:00|27.7
1989-07-19 07:00:00|26.9
1989-07-20 07:00:00|27.700000000000003
1989-07-21 07:00:00|27.4
1989-07-22 07:00:00|27.65
1989-07-23 07:00:00|27.9
1989-07-24 07:00:00|27.6
1989-07-25 07:00:00|27.1
1989-07-26 07:00:00|27.4
1989-07-27 07:00:00|28.0
1989-07-28 07:00:00|28.299999999999997
1989-07-29 07:00:00|28.85
1989-07-30 07:00:00|28.6
1989-07-31 07:00:00|27.2
1989-08-01 07:00:00|27.9
1989-08-02 07:00:00|28.45
1989-08-03 07:00:00|27.35
1989-08-04 07:00:00|28.0
1989-08-05 07:00:00|28.6
1989-08-06 07:00:00|29.049999999999997
1989-08-07 07:00:00|28.7
1989-08-08 07:00:00|28.25
1989-08-09 07:00:00|28.3
1989-08-10 07:00:00|28.55
1989-08-11 07:00:00|28.35
1989-08-12 07:00:00|29.0
1989-08-13 07:00:00|28.35
1989-08-14 07:00:00|28.0
1989-08-15 07:00:00|28.65
1989-08-16 07:00:00|28.9
1989-08-17 07:00:00|28.8
1989-08-18 07:00:00|28.950000000000003
1989-08-19 07:00:00|28.950000000000003
1989-08-20 07:00:00|29.0
1989-08-21 07:00:00|28.5
1989-08-22 07:00:00|27.95
1989-08-23 07:00:00|27.950000000000003
1989-08-24 07:00:00|25.6
1989-08-25 07:00:00|28.450000000000003
1989-08-26 07:00:00|28.700000000000003
1989-08-27 07:00:00|29.3
1989-08-28 07:00:00|28.4
1989-08-29 07:00:00|28.1
1989-08-30 07:00:00|27.15
1989-08-31 07:00:00|28.049999999999997
1989-09-01 07:00:00|29.25
1989-09-02 07:00:00|28.9
1989-09-03 07:00:00|29.2
1989-09-04 07:00:00|26.1
1989-09-05 07:00:00|28.049999999999997
1989-09-06 07:00:00|27.2
1989-09-07 07:00:00|27.7
1989-09-08 07:00:00|29.05
1989-09-09 07:00:00|27.65
1989-09-10 07:00:00|28.65
1989-09-11 07:00:00|27.1
1989-09-12 07:00:00|28.049999999999997
1989-09-13 07:00:00|28.15
1989-09-14 07:00:00|26.85
1989-09-15 07:00:00|28.9
1989-09-16 07:00:00|29.8
1989-09-17 07:00:00|28.200000000000003
1989-09-18 07:00:00|27.7
1989-09-19 07:00:00|27.25
1989-09-20 07:00:00|27.7
1989-09-21 07:00:00|27.8
1989-09-22 07:00:00|28.2
1989-09-23 07:00:00|28.0
1989-09-24 07:00:00|28.549999999999997
1989-09-25 07:00:00|28.15
1989-09-26 07:00:00|27.799999999999997
1989-09-27 07:00:00|27.2
1989-09-28 07:00:00|26.75
1989-09-29 07:00:00|27.2
1989-09-30 07:00:00|29.15
1989-10-01 07:00:00|29.4
1989-10-02 07:00:00|28.35
1989-10-03 07:00:00|27.75
1989-10-04 07:00:00|27.65
1989-10-05 07:00:00|27.5
1989-10-06 07:00:00|28.85
1989-10-07 07:00:00|29.049999999999997
1989-10-08 07:00:00|29.049999999999997
1989-10-09 07:00:00|28.200000000000003
1989-10-10 07:00:00|27.65
1989-10-11 07:00:00|24.75
1989-10-12 07:00:00|27.4
1989-10-13 07:00:00|27.7
1989-10-14 07:00:00|28.25
1989-10-15 07:00:00|28.35
1989-10-16 07:00:00|28.049999999999997
1989-10-17 07:00:00|28.2
1989-10-18 07:00:00|27.2
1989-10-19 07:00:00|28.15
1989-10-20 07:00:00|27.8
1989-10-21 07:00:00|28.45
1989-10-22 07:00:00|28.65
1989-10-23 07:00:00|28.75
1989-10-24 07:00:00|28.35
1989-10-25 07:00:00|28.1
1989-10-26 07:00:00|28.0
1989-10-27 07:00:00|28.75
1989-10-28 07:00:00|27.7
1989-10-29 07:00:00|28.049999999999997
1989-10-30 07:00:00|28.35
1989-10-31 07:00:00|28.4
1989-11-01 07:00:00|28.1
1989-11-02 07:00:00|28.6
1989-11-03 07:00:00|27.700000000000003
1989-11-04 07:00:00|27.8
1989-11-05 07:00:00|28.450000000000003
1989-11-06 07:00:00|28.0
1989-11-07 07:00:00|28.35
1989-11-08 07:00:00|27.450000000000003
1989-11-09 07:00:00|26.299999999999997
1989-11-10 07:00:00|28.2
1989-11-11 07:00:00|27.55
1989-11-12 07:00:00|26.8
1989-11-13 07:00:00|27.45
1989-11-14 07:00:00|28.2
1989-11-15 07:00:00|28.4
1989-11-16 07:00:00|28.75
1989-11-18 07:00:00|28.15
1989-11-19 07:00:00|28.0
1989-11-20 07:00:00|27.75
1989-11-21 07:00:00|27.85
1989-11-22 07:00:00|28.35
1989-11-23 07:00:00|27.9
1989-11-24 07:00:00|28.1
1989-11-25 07:00:00|28.0
1989-11-26 07:00:00|28.8
1989-11-27 07:00:00|28.3
1989-11-28 07:00:00|28.55
1989-11-29 07:00:00|28.1
1989-11-30 07:00:00|27.45
1989-12-01 07:00:00|26.15
1989-12-02 07:00:00|26.95
1989-12-03 07:00:00|27.6
1989-12-04 07:00:00|25.7
1989-12-05 07:00:00|26.4
1989-12-06 07:00:00|27.85
1989-12-07 07:00:00|28.1
1989-12-08 07:00:00|28.1
1989-12-09 07:00:00|28.0
1989-12-10 07:00:00|27.599999999999998
1989-12-11 07:00:00|27.45
1989-12-12 07:00:00|27.1
1989-12-13 07:00:00|26.6
1989-12-14 07:00:00|26.9
1989-12-15 07:00:00|27.1
1989-12-16 07:00:00|27.4
1989-12-17 07:00:00|27.225
1989-12-18 07:00:00|26.4
1989-12-19 07:00:00|26.6
1989-12-20 07:00:00|26.6
1989-12-21 07:00:00|26.299999999999997
1989-12-22 07:00:00|26.45
1989-12-23 07:00:00|26.55
1989-12-24 07:00:00|26.3
1989-12-25 07:00:00|26.6
1989-12-26 07:00:00|26.75
1989-12-27 07:00:00|26.9
1989-12-28 07:00:00|26.45
1989-12-29 07:00:00|26.4
1989-12-30 07:00:00|26.8
1989-12-31 07:00:00|27.4
1990-01-01 07:00:00|26.9
1990-01-02 07:00:00|26.849999999999998
1990-01-03 07:00:00|27.05
1990-01-04 07:00:00|27.35
1990-01-05 07:00:00|26.85
1990-01-06 07:00:00|26.65
1990-01-07 07:00:00|26.4
1990-01-08 07:00:00|26.3
1990-01-09 07:00:00|26.5
1990-01-10 07:00:00|26.299999999999997
1990-01-11 07:00:00|25.950000000000003
1990-01-12 07:00:00|25.9
1990-01-13 07:00:00|26.35
1990-01-14 07:00:00|26.549999999999997
1990-01-15 07:00:00|26.2
1990-01-16 07:00:00|26.35
1990-01-17 07:00:00|26.45
1990-01-18 07:00:00|26.450000000000003
1990-01-19 07:00:00|26.4
1990-01-20 07:00:00|26.2
1990-01-21 07:00:00|26.35
1990-01-22 07:00:00|26.15
1990-01-23 07:00:00|26.05
1990-01-24 07:00:00|25.5
1990-01-25 07:00:00|25.799999999999997
1990-01-26 07:00:00|25.8
1990-01-27 07:00:00|25.8
1990-01-28 07:00:00|26.0
1990-01-29 07:00:00|26.1
1990-01-30 07:00:00|25.75
1990-01-31 07:00:00|25.7
1990-02-01 07:00:00|25.950000000000003
1990-02-02 07:00:00|25.75
1990-02-03 07:00:00|25.799999999999997
1990-02-04 07:00:00|26.25
1990-02-05 07:00:00|25.4
1990-02-06 07:00:00|25.65
1990-02-07 07:00:00|25.7
1990-02-08 07:00:00|25.65
1990-02-09 07:00:00|25.5
1990-02-10 07:00:00|26.0
1990-02-11 07:00:00|26.3
1990-02-12 07:00:00|25.9
1990-02-13 07:00:00|25.799999999999997
1990-02-14 07:00:00|26.150000000000002
1990-02-15 07:00:00|25.75
1990-02-16 07:00:00|26.1
1990-02-17 07:00:00|25.799999999999997
1990-02-18 07:00:00|26.1
1990-02-19 07:00:00|25.8
1990-02-20 07:00:00|25.950000000000003
1990-02-21 07:00:00|26.0
1990-02-22 07:00:00|25.849999999999998
1990-02-23 07:00:00|26.0
1990-02-24 07:00:00|26.2
1990-02-25 07:00:00|25.9
1990-02-26 07:00:00|25.3
1990-02-27 07:00:00|25.9
1990-02-28 07:00:00|25.45
1990-03-01 07:00:00|25.375
1990-03-02 07:00:00|25.25
1990-03-03 07:00:00|25.45
1990-03-04 07:00:00|25.7
1990-03-05 07:00:00|26.200000000000003
1990-03-06 07:00:00|26.1
1990-03-07 07:00:00|25.95
1990-03-08 07:00:00|25.8
1990-03-09 07:00:00|25.849999999999998
1990-03-10 07:00:00|26.75
1990-03-12 07:00:00|25.799999999999997
1990-03-13 07:00:00|25.85
1990-03-14 07:00:00|26.05
1990-03-15 07:00:00|26.1
1990-03-16 07:00:00|26.1
1990-03-17 07:00:00|26.25
1990-03-18 07:00:00|26.05
1990-03-19 07:00:00|26.3
1990-03-20 07:00:00|26.35
1990-03-21 07:00:00|25.9
1990-03-22 07:00:00|26.05
1990-03-23 07:00:00|26.0
1990-03-24 07:00:00|26.1
1990-03-25 07:00:00|26.075000000000003
1990-03-26 07:00:00|25.7
1990-03-27 07:00:00|26.05
1990-03-28 07:00:00|26.35
1990-03-29 07:00:00|26.5
1990-03-30 07:00:00|26.3
1990-03-31 07:00:00|26.45
1990-04-01 07:00:00|27.1
1990-04-02 07:00:00|26.75
1990-04-03 07:00:00|26.55
1990-04-04 07:00:00|27.1
1990-04-05 07:00:00|27.0
1990-04-06 07:00:00|27.65
1990-04-07 07:00:00|27.8
1990-04-08 07:00:00|27.1
1990-04-09 07:00:00|26.6
1990-04-10 07:00:00|26.799999999999997
1990-04-11 07:00:00|26.799999999999997
1990-04-12 07:00:00|27.0
1990-04-13 07:00:00|26.85
1990-04-14 07:00:00|27.0
1990-04-15 07:00:00|27.35
1990-04-16 07:00:00|26.75
1990-04-17 07:00:00|26.55
1990-04-18 07:00:00|26.6
1990-04-19 07:00:00|26.65
1990-04-20 07:00:00|26.35
1990-04-21 07:00:00|26.8
1990-04-22 07:00:00|26.9
1990-04-23 07:00:00|26.549999999999997
1990-04-24 07:00:00|26.9
1990-04-25 07:00:00|27.2
1990-04-26 07:00:00|27.049999999999997
1990-04-27 07:00:00|27.45
1990-04-28 07:00:00|27.7
1990-04-29 07:00:00|27.1
1990-04-30 07:00:00|26.9
1990-05-01 07:00:00|26.799999999999997
1990-05-02 07:00:00|27.1
1990-05-03 07:00:00|26.900000000000002
1990-05-04 07:00:00|26.549999999999997
1990-05-05 07:00:00|26.6
1990-05-06 07:00:00|27.6
1990-05-07 07:00:00|27.950000000000003
1990-05-08 07:00:00|28.0
1990-05-09 07:00:00|28.3
1990-05-10 07:00:00|28.15
1990-05-11 07:00:00|28.65
1990-05-12 07:00:00|28.6
1990-05-13 07:00:00|28.5
1990-05-14 07:00:00|28.0
1990-05-15 07:00:00|27.950000000000003
1990-05-16 07:00:00|28.0
1990-05-17 07:00:00|28.15
1990-05-18 07:00:00|27.8
1990-05-19 07:00:00|28.3
1990-05-20 07:00:00|28.25
1990-05-21 07:00:00|27.75
1990-05-22 07:00:00|28.15
1990-05-23 07:00:00|28.75
1990-05-24 07:00:00|28.950000000000003
1990-05-25 07:00:00|28.6
1990-05-26 07:00:00|28.950000000000003
1990-05-27 07:00:00|29.1
1990-05-28 07:00:00|28.9
1990-05-29 07:00:00|29.35
1990-05-30 07:00:00|29.65
1990-05-31 07:00:00|29.0
1990-06-01 07:00:00|27.45
1990-06-02 07:00:00|28.35
1990-06-03 07:00:00|28.7
1990-06-04 07:00:00|28.0
1990-06-05 07:00:00|28.35
1990-06-06 07:00:00|28.1
1990-06-07 07:00:00|28.45
1990-06-08 07:00:00|28.150000000000002
1990-06-09 07:00:00|28.1
1990-06-10 07:00:00|28.15
1990-06-11 07:00:00|28.1
1990-06-12 07:00:00|28.4
1990-06-13 07:00:00|28.55
1990-06-14 07:00:00|28.85
1990-06-15 07:00:00|28.950000000000003
1990-06-16 07:00:00|28.55
1990-06-17 07:00:00|29.25
1990-06-18 07:00:00|29.0
1990-06-19 07:00:00|29.15
1990-06-20 07:00:00|29.1
1990-06-21 07:00:00|29.55
1990-06-22 07:00:00|28.65
1990-06-23 07:00:00|28.4
1990-06-24 07:00:00|28.3
1990-06-25 07:00:00|28.4
1990-06-26 07:00:00|28.4
1990-06-27 07:00:00|28.7
1990-06-28 07:00:00|29.05
1990-06-29 07:00:00|28.55
1990-06-30 07:00:00|28.700000000000003
1990-07-01 07:00:00|28.25
1990-07-02 07:00:00|28.3
1990-07-03 07:00:00|28.2
1990-07-04 07:00:00|28.1
1990-07-05 07:00:00|27.549999999999997
1990-07-06 07:00:00|28.45
1990-07-07 07:00:00|28.45
1990-07-08 07:00:00|27.85
1990-07-09 07:00:00|28.65
1990-07-10 07:00:00|28.15
1990-07-11 07:00:00|28.45
1990-07-12 07:00:00|28.7
1990-07-13 07:00:00|28.700000000000003
1990-07-14 07:00:00|28.1
1990-07-15 07:00:00|28.25
1990-07-16 07:00:00|27.8
1990-07-17 07:00:00|28.4
1990-07-18 07:00:00|27.6
1990-07-19 07:00:00|27.849999999999998
1990-07-20 07:00:00|28.5
1990-07-21 07:00:00|28.45
1990-07-22 07:00:00|28.25
1990-07-23 07:00:00|27.6
1990-07-24 07:00:00|28.25
1990-07-25 07:00:00|28.15
1990-07-26 07:00:00|27.4
1990-07-27 07:00:00|28.4
1990-07-28 07:00:00|28.85
1990-07-29 07:00:00|28.9
1990-07-30 07:00:00|28.6
1990-07-31 07:00:00|28.35
1990-08-01 07:00:00|28.35
1990-08-02 07:00:00|28.0
1990-08-03 07:00:00|27.25
1990-08-04 07:00:00|27.6
1990-08-05 07:00:00|28.25
1990-08-06 07:00:00|27.950000000000003
1990-08-07 07:00:00|28.0
1990-08-08 07:00:00|28.4
1990-08-09 07:00:00|27.95
1990-08-10 07:00:00|28.65
1990-08-11 07:00:00|27.700000000000003
1990-08-12 07:00:00|28.85
1990-08-13 07:00:00|28.549999999999997
1990-08-14 07:00:00|27.6
1990-08-15 07:00:00|27.85
1990-08-16 07:00:00|28.4
1990-08-17 07:00:00|27.9
1990-08-18 07:00:00|28.3
1990-08-20 07:00:00|28.2
1990-08-21 07:00:00|28.2
1990-08-22 07:00:00|27.799999999999997
1990-08-23 07:00:00|28.9
1990-08-24 07:00:00|28.75
1990-08-25 07:00:00|28.55
1990-08-26 07:00:00|28.75
1990-08-27 07:00:00|27.9
1990-08-28 07:00:00|27.55
1990-08-29 07:00:00|28.1
1990-08-30 07:00:00|28.3
1990-08-31 07:00:00|29.15
1990-09-01 07:00:00|29.1
1990-09-02 07:00:00|29.35
1990-09-03 07:00:00|28.0
1990-10-22 07:00:00|26.725
1990-10-29 07:00:00|27.225
1990-10-30 07:00:00|27.65
1990-11-04 07:00:00|25.75
1990-11-06 07:00:00|28.15
1990-11-08 07:00:00|28.674999999999997
1990-11-09 07:00:00|27.4
1990-11-10 07:00:00|28.175
1990-11-11 07:00:00|28.95
1990-11-19 07:00:00|27.775
1990-11-22 07:00:00|28.049999999999997
1990-11-23 07:00:00|28.275
1990-11-24 07:00:00|28.15
1990-11-25 07:00:00|28.3
1990-11-26 07:00:00|28.175
1990-11-27 07:00:00|27.775
1990-11-28 07:00:00|27.4
1990-11-29 07:00:00|27.424999999999997
1990-11-30 07:00:00|27.8
1990-12-01 07:00:00|28.299999999999997
1990-12-02 07:00:00|27.95
1990-12-03 07:00:00|27.375
1990-12-04 07:00:00|27.375
1990-12-05 07:00:00|27.2
1990-12-06 07:00:00|24.95
1990-12-07 07:00:00|26.799999999999997
1990-12-08 07:00:00|26.625
1990-12-09 07:00:00|27.200000000000003
1990-12-10 07:00:00|27.174999999999997
1990-12-11 07:00:00|26.825
1990-12-12 07:00:00|27.1
1990-12-13 07:00:00|27.375
1990-12-14 07:00:00|26.875
1990-12-15 07:00:00|27.65
1990-12-16 07:00:00|27.15
1990-12-17 07:00:00|26.849999999999998
1990-12-18 07:00:00|26.65
1990-12-19 07:00:00|26.625
1990-12-20 07:00:00|26.375
1990-12-21 07:00:00|26.325
1990-12-22 07:00:00|25.599999999999998
1990-12-23 07:00:00|25.75
1990-12-24 07:00:00|25.65
1990-12-25 07:00:00|25.825
1990-12-26 07:00:00|26.225
1990-12-27 07:00:00|26.5
1990-12-28 07:00:00|26.6
1990-12-29 07:00:00|26.275
1990-12-30 07:00:00|26.225
1990-12-31 07:00:00|26.025
1991-01-01 07:00:00|27.75
1991-01-02 07:00:00|28.3
1991-01-03 07:00:00|27.55
1991-01-04 07:00:00|27.65
1991-01-05 07:00:00|27.175
1991-01-06 07:00:00|26.975
1991-01-07 07:00:00|26.825
1991-01-08 07:00:00|27.0
1991-01-09 07:00:00|26.7
1991-01-10 07:00:00|26.375
1991-01-11 07:00:00|26.225
1991-01-12 07:00:00|25.75
1991-01-13 07:00:00|26.65
1991-01-14 07:00:00|25.575
1991-01-15 07:00:00|27.275
1991-01-16 07:00:00|25.775
1991-01-17 07:00:00|26.0
1991-01-18 07:00:00|25.875
1991-01-19 07:00:00|25.85
1991-01-20 07:00:00|25.825
1991-01-21 07:00:00|25.65
1991-01-22 07:00:00|26.25
1991-01-23 07:00:00|26.150000000000002
1991-01-24 07:00:00|26.075
1991-01-25 07:00:00|26.05
1991-01-26 07:00:00|26.05
1991-01-27 07:00:00|25.725
1991-01-28 07:00:00|25.549999999999997
1991-01-29 07:00:00|25.849999999999998
1991-01-30 07:00:00|26.0
1991-01-31 07:00:00|25.45
1991-02-01 07:00:00|25.55
1991-02-02 07:00:00|25.9
1991-02-03 07:00:00|25.7
1991-02-04 07:00:00|26.349999999999998
1991-02-05 07:00:00|24.925
1991-02-06 07:00:00|25.55
1991-02-07 07:00:00|25.4
1991-02-08 07:00:00|25.075000000000003
1991-02-09 07:00:00|25.450000000000003
1991-02-10 07:00:00|25.599999999999998
1991-02-11 07:00:00|25.325000000000003
1991-02-12 07:00:00|25.849999999999998
1991-02-13 07:00:00|26.2
1991-02-14 07:00:00|26.375
1991-02-15 07:00:00|26.375
1991-02-16 07:00:00|26.45
1991-02-17 07:00:00|27.275
1991-02-18 07:00:00|25.875
1991-02-19 07:00:00|26.225
1991-02-20 07:00:00|25.799999999999997
1991-02-21 07:00:00|25.8
1991-02-22 07:00:00|26.175
1991-02-23 07:00:00|26.15
1991-02-24 07:00:00|26.425
1991-02-25 07:00:00|26.674999999999997
1991-02-26 07:00:00|26.825000000000003
1991-02-27 07:00:00|26.849999999999998
1991-02-28 07:00:00|27.325
1991-03-01 07:00:00|27.175
1991-03-02 07:00:00|27.0
